code_module,code_presentation,id_student,gender,region,highest_education,age_band,num_of_prev_attempts,studied_credits,disability,final_result,assessment_type,date_submitted,sum_click
BBB,2013J,306964,F,Scotland,Lower Than A Level,0-35,0,60,Y,Pass,TMA,111.1666667,536
BBB,2013J,310933,F,Wales,Lower Than A Level,0-35,1,60,N,Pass,CMA,141.75,417
BBB,2013J,310933,F,Wales,Lower Than A Level,0-35,1,60,N,Pass,TMA,107.5,417
BBB,2013J,315105,M,East Anglian Region,A Level or Equivalent,35-55,2,60,N,Distinction,CMA,133.8,737
BBB,2013J,315105,M,East Anglian Region,A Level or Equivalent,35-55,2,60,N,Distinction,TMA,110.3333333,737
BBB,2013J,316076,F,South West Region,A Level or Equivalent,35-55,0,60,Y,Pass,CMA,133.8,3102
BBB,2013J,316076,F,South West Region,A Level or Equivalent,35-55,0,60,Y,Pass,TMA,111.3333333,3102
BBB,2013J,318848,F,South East Region,Lower Than A Level,35-55,0,60,N,Pass,CMA,133.8,407
BBB,2013J,318848,F,South East Region,Lower Than A Level,35-55,0,60,N,Pass,TMA,108.8333333,407
BBB,2013J,319618,F,East Anglian Region,A Level or Equivalent,0-35,1,60,N,Pass,CMA,134,441
BBB,2013J,319618,F,East Anglian Region,A Level or Equivalent,0-35,1,60,N,Pass,TMA,113.3333333,441
BBB,2013J,320051,F,East Anglian Region,Lower Than A Level,0-35,0,120,N,Pass,CMA,133.8,118
BBB,2013J,320051,F,East Anglian Region,Lower Than A Level,0-35,0,120,N,Pass,TMA,110.8333333,118
BBB,2013J,320757,M,Scotland,Lower Than A Level,0-35,1,60,N,Pass,CMA,133.8,866
BBB,2013J,320757,M,Scotland,Lower Than A Level,0-35,1,60,N,Pass,TMA,109.3333333,866
BBB,2013J,323090,F,South Region,HE Qualification,0-35,0,60,N,Pass,CMA,133.8,226
BBB,2013J,323090,F,South Region,HE Qualification,0-35,0,60,N,Pass,TMA,106,226
BBB,2013J,323606,F,South Region,A Level or Equivalent,35-55,0,120,N,Pass,CMA,133.8,691
BBB,2013J,323606,F,South Region,A Level or Equivalent,35-55,0,120,N,Pass,TMA,111.1666667,691
BBB,2013J,325887,M,South East Region,Lower Than A Level,0-35,0,60,Y,Pass,CMA,133.8,1151
BBB,2013J,325887,M,South East Region,Lower Than A Level,0-35,0,60,Y,Pass,TMA,109.6666667,1151
BBB,2013J,329030,M,East Anglian Region,HE Qualification,0-35,1,60,N,Fail,CMA,134,381
BBB,2013J,329030,M,East Anglian Region,HE Qualification,0-35,1,60,N,Fail,TMA,115.5,381
BBB,2013J,329192,F,South West Region,HE Qualification,35-55,0,90,N,Distinction,CMA,133.8,669
BBB,2013J,329192,F,South West Region,HE Qualification,35-55,0,90,N,Distinction,TMA,109,669
BBB,2013J,335136,F,Scotland,HE Qualification,35-55,0,60,N,Fail,CMA,79,767
BBB,2013J,335136,F,Scotland,HE Qualification,35-55,0,60,N,Fail,TMA,42.33333333,767
BBB,2013J,335481,F,South East Region,HE Qualification,35-55,3,60,N,Fail,TMA,19,18
BBB,2013J,336478,F,Yorkshire Region,Lower Than A Level,0-35,0,60,N,Pass,CMA,133.8,740
BBB,2013J,336478,F,Yorkshire Region,Lower Than A Level,0-35,0,60,N,Pass,TMA,110.3333333,740
BBB,2013J,336646,F,South West Region,Lower Than A Level,0-35,0,120,N,Fail,TMA,19,75
BBB,2013J,337151,F,London Region,A Level or Equivalent,0-35,0,60,N,Pass,CMA,133.8,718
BBB,2013J,337151,F,London Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,89.6,718
BBB,2013J,338741,F,East Anglian Region,A Level or Equivalent,0-35,0,120,N,Pass,CMA,133.8,309
BBB,2013J,338741,F,East Anglian Region,A Level or Equivalent,0-35,0,120,N,Pass,TMA,99.2,309
BBB,2013J,339494,M,South East Region,A Level or Equivalent,0-35,0,60,N,Pass,CMA,133.8,439
BBB,2013J,339494,M,South East Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,109.8333333,439
BBB,2013J,339608,F,East Anglian Region,A Level or Equivalent,35-55,1,60,N,Pass,CMA,133.8,140
BBB,2013J,339608,F,East Anglian Region,A Level or Equivalent,35-55,1,60,N,Pass,TMA,111.8333333,140
BBB,2013J,340911,F,Ireland,A Level or Equivalent,0-35,0,120,N,Pass,CMA,153.25,306
BBB,2013J,340911,F,Ireland,A Level or Equivalent,0-35,0,120,N,Pass,TMA,114.6666667,306
BBB,2013J,340965,F,South East Region,HE Qualification,0-35,0,60,N,Pass,CMA,122.6666667,439
BBB,2013J,340965,F,South East Region,HE Qualification,0-35,0,60,N,Pass,TMA,119.3333333,439
BBB,2013J,342685,F,Scotland,A Level or Equivalent,0-35,0,60,Y,Pass,CMA,141.75,783
BBB,2013J,342685,F,Scotland,A Level or Equivalent,0-35,0,60,Y,Pass,TMA,120.5,783
BBB,2013J,344568,F,West Midlands Region,Lower Than A Level,0-35,0,60,N,Pass,CMA,134,673
BBB,2013J,344568,F,West Midlands Region,Lower Than A Level,0-35,0,60,N,Pass,TMA,118,673
BBB,2013J,345128,F,East Anglian Region,A Level or Equivalent,0-35,2,90,N,Fail,CMA,133.8,1009
BBB,2013J,345128,F,East Anglian Region,A Level or Equivalent,0-35,2,90,N,Fail,TMA,116.8,1009
BBB,2013J,349554,F,Scotland,HE Qualification,35-55,0,60,N,Pass,CMA,133.8,874
BBB,2013J,349554,F,Scotland,HE Qualification,35-55,0,60,N,Pass,TMA,107.8333333,874
BBB,2013J,349675,F,Scotland,HE Qualification,35-55,1,60,N,Fail,TMA,78,13
BBB,2013J,352112,F,South East Region,A Level or Equivalent,0-35,0,60,N,Pass,CMA,133.8,212
BBB,2013J,352112,F,South East Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,107.8333333,212
BBB,2013J,352688,F,South Region,A Level or Equivalent,0-35,0,210,N,Pass,CMA,133.8,483
BBB,2013J,352688,F,South Region,A Level or Equivalent,0-35,0,210,N,Pass,TMA,120.3333333,483
BBB,2013J,354779,F,South East Region,A Level or Equivalent,0-35,1,60,N,Pass,CMA,114.75,119
BBB,2013J,354779,F,South East Region,A Level or Equivalent,0-35,1,60,N,Pass,TMA,63.25,119
BBB,2013J,360876,F,Wales,A Level or Equivalent,35-55,1,60,N,Fail,TMA,11,31
BBB,2013J,364073,F,South West Region,HE Qualification,0-35,1,120,N,Distinction,CMA,133.8,423
BBB,2013J,364073,F,South West Region,HE Qualification,0-35,1,120,N,Distinction,TMA,102.8333333,423
BBB,2013J,364666,F,Scotland,Lower Than A Level,0-35,2,60,N,Fail,CMA,102,33
BBB,2013J,364666,F,Scotland,Lower Than A Level,0-35,2,60,N,Fail,TMA,22,33
BBB,2013J,364871,F,South West Region,A Level or Equivalent,0-35,0,60,N,Pass,CMA,133.8,698
BBB,2013J,364871,F,South West Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,111,698
BBB,2013J,365169,F,South East Region,Lower Than A Level,0-35,0,60,N,Pass,CMA,133.8,1096
BBB,2013J,365169,F,South East Region,Lower Than A Level,0-35,0,60,N,Pass,TMA,89.8,1096
BBB,2013J,365631,F,South East Region,A Level or Equivalent,0-35,0,165,N,Pass,CMA,133.8,1266
BBB,2013J,365631,F,South East Region,A Level or Equivalent,0-35,0,165,N,Pass,TMA,113.6666667,1266
BBB,2013J,366524,F,South Region,A Level or Equivalent,0-35,0,60,N,Pass,CMA,133.8,475
BBB,2013J,366524,F,South Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,90.8,475
BBB,2013J,367433,F,North Region,Lower Than A Level,0-35,0,60,N,Pass,CMA,134,314
BBB,2013J,367433,F,North Region,Lower Than A Level,0-35,0,60,N,Pass,TMA,115.3333333,314
BBB,2013J,368077,F,Wales,Lower Than A Level,0-35,1,60,N,Pass,CMA,133.8,1558
BBB,2013J,368077,F,Wales,Lower Than A Level,0-35,1,60,N,Pass,TMA,111.8333333,1558
BBB,2013J,369986,F,Wales,HE Qualification,35-55,2,120,N,Pass,CMA,114.75,185
BBB,2013J,369986,F,Wales,HE Qualification,35-55,2,120,N,Pass,TMA,95.6,185
BBB,2013J,370859,F,Yorkshire Region,A Level or Equivalent,0-35,0,180,N,Pass,CMA,133.8,887
BBB,2013J,370859,F,Yorkshire Region,A Level or Equivalent,0-35,0,180,N,Pass,TMA,110.1666667,887
BBB,2013J,371530,F,South West Region,A Level or Equivalent,0-35,1,120,N,Distinction,CMA,150.5,156
BBB,2013J,371530,F,South West Region,A Level or Equivalent,0-35,1,120,N,Distinction,TMA,145.3333333,156
BBB,2013J,372172,F,East Midlands Region,Lower Than A Level,0-35,0,60,N,Fail,TMA,18,37
BBB,2013J,372658,F,East Anglian Region,Lower Than A Level,0-35,1,90,N,Pass,CMA,133.8,248
BBB,2013J,372658,F,East Anglian Region,Lower Than A Level,0-35,1,90,N,Pass,TMA,106.8333333,248
BBB,2013J,373174,F,West Midlands Region,A Level or Equivalent,0-35,1,60,N,Fail,CMA,56,376
BBB,2013J,373174,F,West Midlands Region,A Level or Equivalent,0-35,1,60,N,Fail,TMA,18,376
BBB,2013J,373269,F,Yorkshire Region,A Level or Equivalent,0-35,1,90,N,Fail,CMA,114.75,843
BBB,2013J,373269,F,Yorkshire Region,A Level or Equivalent,0-35,1,90,N,Fail,TMA,54.33333333,843
BBB,2013J,373807,F,East Anglian Region,Lower Than A Level,0-35,1,60,N,Fail,CMA,79,2171
BBB,2013J,373807,F,East Anglian Region,Lower Than A Level,0-35,1,60,N,Fail,TMA,31.5,2171
BBB,2013J,373848,F,South West Region,Lower Than A Level,35-55,0,60,N,Pass,CMA,133.8,562
BBB,2013J,373848,F,South West Region,Lower Than A Level,35-55,0,60,N,Pass,TMA,112.1666667,562
BBB,2013J,374038,F,West Midlands Region,Lower Than A Level,35-55,0,60,N,Fail,CMA,133.8,267
BBB,2013J,374038,F,West Midlands Region,Lower Than A Level,35-55,0,60,N,Fail,TMA,109.8333333,267
BBB,2013J,375960,F,North Region,A Level or Equivalent,0-35,0,90,N,Pass,CMA,125.25,192
BBB,2013J,375960,F,North Region,A Level or Equivalent,0-35,0,90,N,Pass,TMA,118.3333333,192
BBB,2013J,379210,M,London Region,A Level or Equivalent,0-35,0,60,N,Fail,CMA,114.75,230
BBB,2013J,379210,M,London Region,A Level or Equivalent,0-35,0,60,N,Fail,TMA,80.75,230
BBB,2013J,380205,F,East Anglian Region,Lower Than A Level,0-35,2,60,N,Fail,CMA,56,133
BBB,2013J,380205,F,East Anglian Region,Lower Than A Level,0-35,2,60,N,Fail,TMA,32.5,133
BBB,2013J,380240,F,Wales,A Level or Equivalent,0-35,0,180,N,Fail,CMA,114.75,814
BBB,2013J,380240,F,Wales,A Level or Equivalent,0-35,0,180,N,Fail,TMA,88.6,814
BBB,2013J,381541,F,Yorkshire Region,Lower Than A Level,0-35,0,120,N,Pass,CMA,134.4,1099
BBB,2013J,381541,F,Yorkshire Region,Lower Than A Level,0-35,0,120,N,Pass,TMA,67,1099
BBB,2013J,381669,F,Scotland,HE Qualification,0-35,0,60,N,Pass,CMA,114.75,273
BBB,2013J,381669,F,Scotland,HE Qualification,0-35,0,60,N,Pass,TMA,93.6,273
BBB,2013J,382575,M,East Anglian Region,A Level or Equivalent,0-35,0,60,N,Fail,CMA,108.6666667,744
BBB,2013J,382575,M,East Anglian Region,A Level or Equivalent,0-35,0,60,N,Fail,TMA,34.5,744
BBB,2013J,382920,F,East Anglian Region,Lower Than A Level,0-35,0,60,N,Pass,CMA,133.8,1267
BBB,2013J,382920,F,East Anglian Region,Lower Than A Level,0-35,0,60,N,Pass,TMA,107,1267
BBB,2013J,382979,F,South Region,A Level or Equivalent,35-55,0,90,N,Distinction,CMA,133.8,2578
BBB,2013J,382979,F,South Region,A Level or Equivalent,35-55,0,90,N,Distinction,TMA,105,2578
BBB,2013J,383303,F,London Region,A Level or Equivalent,35-55,1,60,N,Fail,CMA,133.8,337
BBB,2013J,383303,F,London Region,A Level or Equivalent,35-55,1,60,N,Fail,TMA,114.5,337
BBB,2013J,383571,F,East Midlands Region,A Level or Equivalent,0-35,0,120,N,Distinction,CMA,133.8,526
BBB,2013J,383571,F,East Midlands Region,A Level or Equivalent,0-35,0,120,N,Distinction,TMA,107.8333333,526
BBB,2013J,385040,F,West Midlands Region,A Level or Equivalent,0-35,0,120,Y,Fail,CMA,56,69
BBB,2013J,385040,F,West Midlands Region,A Level or Equivalent,0-35,0,120,Y,Fail,TMA,18,69
BBB,2013J,385820,F,London Region,Lower Than A Level,35-55,0,120,Y,Pass,CMA,133.8,1769
BBB,2013J,385820,F,London Region,Lower Than A Level,35-55,0,120,Y,Pass,TMA,110.1666667,1769
BBB,2013J,386889,F,South Region,A Level or Equivalent,0-35,0,60,Y,Pass,CMA,133.8,260
BBB,2013J,386889,F,South Region,A Level or Equivalent,0-35,0,60,Y,Pass,TMA,104.5,260
BBB,2013J,387700,F,Ireland,A Level or Equivalent,35-55,0,60,N,Fail,CMA,133.8,264
BBB,2013J,387700,F,Ireland,A Level or Equivalent,35-55,0,60,N,Fail,TMA,107.4,264
BBB,2013J,388052,F,South East Region,Lower Than A Level,0-35,0,60,Y,Pass,CMA,94.5,84
BBB,2013J,388052,F,South East Region,Lower Than A Level,0-35,0,60,Y,Pass,TMA,114.8,84
BBB,2013J,388432,F,Wales,Lower Than A Level,0-35,1,70,N,Fail,CMA,133.8,307
BBB,2013J,388432,F,Wales,Lower Than A Level,0-35,1,70,N,Fail,TMA,96.6,307
BBB,2013J,388549,F,Wales,A Level or Equivalent,0-35,2,60,N,Fail,CMA,56,172
BBB,2013J,388549,F,Wales,A Level or Equivalent,0-35,2,60,N,Fail,TMA,14,172
BBB,2013J,388975,F,South East Region,A Level or Equivalent,0-35,0,120,N,Fail,CMA,134,420
BBB,2013J,388975,F,South East Region,A Level or Equivalent,0-35,0,120,N,Fail,TMA,113.8333333,420
BBB,2013J,389101,F,South Region,A Level or Equivalent,0-35,0,60,N,Distinction,CMA,141.75,1188
BBB,2013J,389101,F,South Region,A Level or Equivalent,0-35,0,60,N,Distinction,TMA,112.5,1188
BBB,2013J,389471,F,East Midlands Region,Lower Than A Level,0-35,2,60,Y,Fail,CMA,133.8,425
BBB,2013J,389471,F,East Midlands Region,Lower Than A Level,0-35,2,60,Y,Fail,TMA,111,425
BBB,2013J,390958,F,Wales,A Level or Equivalent,0-35,0,60,N,Pass,CMA,133.8,350
BBB,2013J,390958,F,Wales,A Level or Equivalent,0-35,0,60,N,Pass,TMA,114.3333333,350
BBB,2013J,392060,F,Scotland,A Level or Equivalent,0-35,0,60,Y,Distinction,CMA,133.8,911
BBB,2013J,392060,F,Scotland,A Level or Equivalent,0-35,0,60,Y,Distinction,TMA,98.83333333,911
BBB,2013J,392281,F,North Region,A Level or Equivalent,0-35,1,60,N,Fail,CMA,114.75,311
BBB,2013J,392281,F,North Region,A Level or Equivalent,0-35,1,60,N,Fail,TMA,75.75,311
BBB,2013J,393327,F,East Midlands Region,A Level or Equivalent,0-35,3,60,Y,Pass,CMA,133.8,776
BBB,2013J,393327,F,East Midlands Region,A Level or Equivalent,0-35,3,60,Y,Pass,TMA,106.3333333,776
BBB,2013J,395073,F,West Midlands Region,Lower Than A Level,0-35,1,60,Y,Fail,CMA,135,120
BBB,2013J,395073,F,West Midlands Region,Lower Than A Level,0-35,1,60,Y,Fail,TMA,117,120
BBB,2013J,396114,F,Wales,A Level or Equivalent,0-35,0,120,N,Distinction,CMA,133.8,1603
BBB,2013J,396114,F,Wales,A Level or Equivalent,0-35,0,120,N,Distinction,TMA,105.3333333,1603
BBB,2013J,398067,F,London Region,A Level or Equivalent,0-35,0,60,N,Distinction,CMA,133.8,580
BBB,2013J,398067,F,London Region,A Level or Equivalent,0-35,0,60,N,Distinction,TMA,105.6666667,580
BBB,2013J,398525,F,London Region,A Level or Equivalent,0-35,2,60,N,Distinction,CMA,133.8,447
BBB,2013J,398525,F,London Region,A Level or Equivalent,0-35,2,60,N,Distinction,TMA,111,447
BBB,2013J,398891,M,West Midlands Region,A Level or Equivalent,0-35,2,60,N,Pass,CMA,133.8,203
BBB,2013J,398891,M,West Midlands Region,A Level or Equivalent,0-35,2,60,N,Pass,TMA,109.5,203
BBB,2013J,398956,F,Wales,Lower Than A Level,0-35,0,120,N,Fail,CMA,112,88
BBB,2013J,398956,F,Wales,Lower Than A Level,0-35,0,120,N,Fail,TMA,116.1666667,88
BBB,2013J,402993,F,East Midlands Region,A Level or Equivalent,0-35,0,60,N,Pass,CMA,97,692
BBB,2013J,402993,F,East Midlands Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,111.8,692
BBB,2013J,404269,F,South West Region,A Level or Equivalent,0-35,1,60,N,Pass,CMA,133.8,755
BBB,2013J,404269,F,South West Region,A Level or Equivalent,0-35,1,60,N,Pass,TMA,118,755
BBB,2013J,404671,F,South West Region,A Level or Equivalent,35-55,0,60,N,Distinction,CMA,133.8,788
BBB,2013J,404671,F,South West Region,A Level or Equivalent,35-55,0,60,N,Distinction,TMA,106.6666667,788
BBB,2013J,404708,F,Yorkshire Region,A Level or Equivalent,35-55,0,60,N,Pass,CMA,133.8,2103
BBB,2013J,404708,F,Yorkshire Region,A Level or Equivalent,35-55,0,60,N,Pass,TMA,109.1666667,2103
BBB,2013J,405945,F,East Anglian Region,Lower Than A Level,0-35,1,60,N,Pass,CMA,133.8,2010
BBB,2013J,405945,F,East Anglian Region,Lower Than A Level,0-35,1,60,N,Pass,TMA,112.6666667,2010
BBB,2013J,408975,F,Ireland,A Level or Equivalent,0-35,0,60,N,Pass,CMA,133,121
BBB,2013J,408975,F,Ireland,A Level or Equivalent,0-35,0,60,N,Pass,TMA,101.8,121
BBB,2013J,409160,F,East Anglian Region,Lower Than A Level,0-35,0,120,Y,Fail,TMA,18,210
BBB,2013J,409930,F,East Anglian Region,A Level or Equivalent,0-35,0,120,N,Pass,CMA,133.8,417
BBB,2013J,409930,F,East Anglian Region,A Level or Equivalent,0-35,0,120,N,Pass,TMA,108.5,417
BBB,2013J,409945,F,Wales,A Level or Equivalent,0-35,0,180,N,Pass,CMA,133.8,464
BBB,2013J,409945,F,Wales,A Level or Equivalent,0-35,0,180,N,Pass,TMA,112,464
BBB,2013J,410052,F,London Region,A Level or Equivalent,35-55,3,60,N,Pass,CMA,133.8,449
BBB,2013J,410052,F,London Region,A Level or Equivalent,35-55,3,60,N,Pass,TMA,113.1666667,449
BBB,2013J,410281,F,Ireland,A Level or Equivalent,35-55,1,180,N,Fail,CMA,114.75,951
BBB,2013J,410281,F,Ireland,A Level or Equivalent,35-55,1,180,N,Fail,TMA,74,951
BBB,2013J,410357,F,South Region,Lower Than A Level,0-35,0,60,N,Distinction,CMA,133.8,1989
BBB,2013J,410357,F,South Region,Lower Than A Level,0-35,0,60,N,Distinction,TMA,108.6666667,1989
BBB,2013J,410537,F,South West Region,A Level or Equivalent,0-35,0,60,N,Pass,CMA,133.8,318
BBB,2013J,410537,F,South West Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,108.6666667,318
BBB,2013J,410842,F,Scotland,A Level or Equivalent,0-35,0,60,N,Pass,CMA,133.8,485
BBB,2013J,410842,F,Scotland,A Level or Equivalent,0-35,0,60,N,Pass,TMA,108.3333333,485
BBB,2013J,411642,F,West Midlands Region,HE Qualification,0-35,1,60,N,Pass,CMA,133.8,298
BBB,2013J,411642,F,West Midlands Region,HE Qualification,0-35,1,60,N,Pass,TMA,101.6,298
BBB,2013J,414028,F,Scotland,A Level or Equivalent,35-55,0,60,N,Distinction,CMA,133.8,1831
BBB,2013J,414028,F,Scotland,A Level or Equivalent,35-55,0,60,N,Distinction,TMA,109.5,1831
BBB,2013J,414350,F,East Anglian Region,Lower Than A Level,35-55,1,330,Y,Distinction,CMA,133.8,5410
BBB,2013J,414350,F,East Anglian Region,Lower Than A Level,35-55,1,330,Y,Distinction,TMA,117,5410
BBB,2013J,414495,M,North Western Region,A Level or Equivalent,0-35,0,90,N,Distinction,CMA,133.8,1427
BBB,2013J,414495,M,North Western Region,A Level or Equivalent,0-35,0,90,N,Distinction,TMA,96.33333333,1427
BBB,2013J,415216,F,South West Region,A Level or Equivalent,0-35,0,60,N,Pass,CMA,133.8,240
BBB,2013J,415216,F,South West Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,105.8333333,240
BBB,2013J,415546,F,Ireland,HE Qualification,0-35,0,60,N,Fail,CMA,108.6666667,223
BBB,2013J,415546,F,Ireland,HE Qualification,0-35,0,60,N,Fail,TMA,83.25,223
BBB,2013J,417657,F,Scotland,A Level or Equivalent,0-35,0,60,N,Fail,CMA,133,233
BBB,2013J,417657,F,Scotland,A Level or Equivalent,0-35,0,60,N,Fail,TMA,85.33333333,233
BBB,2013J,419375,F,Wales,Lower Than A Level,0-35,0,120,N,Pass,CMA,133.8,2611
BBB,2013J,419375,F,Wales,Lower Than A Level,0-35,0,120,N,Pass,TMA,101.1666667,2611
BBB,2013J,420163,F,South West Region,HE Qualification,35-55,0,120,N,Pass,CMA,133.8,747
BBB,2013J,420163,F,South West Region,HE Qualification,35-55,0,120,N,Pass,TMA,87.4,747
BBB,2013J,420724,F,South West Region,Lower Than A Level,35-55,1,60,N,Fail,CMA,133.8,225
BBB,2013J,420724,F,South West Region,Lower Than A Level,35-55,1,60,N,Fail,TMA,123,225
BBB,2013J,421018,F,West Midlands Region,HE Qualification,0-35,0,60,N,Pass,CMA,133,151
BBB,2013J,421018,F,West Midlands Region,HE Qualification,0-35,0,60,N,Pass,TMA,120.1666667,151
BBB,2013J,422223,F,South East Region,A Level or Equivalent,0-35,3,60,N,Fail,CMA,56,28
BBB,2013J,422223,F,South East Region,A Level or Equivalent,0-35,3,60,N,Fail,TMA,84,28
BBB,2013J,422479,F,South East Region,Lower Than A Level,0-35,1,120,N,Pass,CMA,125.25,401
BBB,2013J,422479,F,South East Region,Lower Than A Level,0-35,1,120,N,Pass,TMA,113.5,401
BBB,2013J,423399,M,Wales,A Level or Equivalent,0-35,0,210,N,Pass,CMA,133,349
BBB,2013J,423399,M,Wales,A Level or Equivalent,0-35,0,210,N,Pass,TMA,130.6,349
BBB,2013J,424539,F,West Midlands Region,Lower Than A Level,0-35,2,120,N,Pass,CMA,133.8,230
BBB,2013J,424539,F,West Midlands Region,Lower Than A Level,0-35,2,120,N,Pass,TMA,90.2,230
BBB,2013J,424637,F,West Midlands Region,HE Qualification,35-55,2,60,N,Fail,CMA,133.8,173
BBB,2013J,424637,F,West Midlands Region,HE Qualification,35-55,2,60,N,Fail,TMA,37.5,173
BBB,2013J,426458,F,Wales,Lower Than A Level,0-35,0,180,N,Pass,CMA,133.8,450
BBB,2013J,426458,F,Wales,Lower Than A Level,0-35,0,180,N,Pass,TMA,102.2,450
BBB,2013J,427921,F,West Midlands Region,Lower Than A Level,0-35,0,60,N,Pass,CMA,125.25,2720
BBB,2013J,427921,F,West Midlands Region,Lower Than A Level,0-35,0,60,N,Pass,TMA,92.2,2720
BBB,2013J,428323,F,Wales,A Level or Equivalent,35-55,0,120,N,Pass,CMA,133.8,809
BBB,2013J,428323,F,Wales,A Level or Equivalent,35-55,0,120,N,Pass,TMA,104.6666667,809
BBB,2013J,428653,M,West Midlands Region,Lower Than A Level,0-35,0,120,N,Pass,CMA,133.8,341
BBB,2013J,428653,M,West Midlands Region,Lower Than A Level,0-35,0,120,N,Pass,TMA,90,341
BBB,2013J,429610,F,East Anglian Region,Lower Than A Level,35-55,0,60,N,Distinction,CMA,133.8,2242
BBB,2013J,429610,F,East Anglian Region,Lower Than A Level,35-55,0,60,N,Distinction,TMA,108.8333333,2242
BBB,2013J,430392,F,South East Region,Lower Than A Level,35-55,1,60,N,Pass,CMA,133.8,391
BBB,2013J,430392,F,South East Region,Lower Than A Level,35-55,1,60,N,Pass,TMA,108.1666667,391
BBB,2013J,430708,F,Yorkshire Region,A Level or Equivalent,0-35,0,90,N,Pass,CMA,133.8,524
BBB,2013J,430708,F,Yorkshire Region,A Level or Equivalent,0-35,0,90,N,Pass,TMA,107.8333333,524
BBB,2013J,432144,F,South East Region,A Level or Equivalent,0-35,0,60,N,Pass,CMA,133.8,1091
BBB,2013J,432144,F,South East Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,107.8333333,1091
BBB,2013J,432237,F,Wales,HE Qualification,35-55,0,60,N,Pass,CMA,134,186
BBB,2013J,432237,F,Wales,HE Qualification,35-55,0,60,N,Pass,TMA,113.8333333,186
BBB,2013J,433280,F,Wales,A Level or Equivalent,0-35,0,120,N,Pass,CMA,133.8,540
BBB,2013J,433280,F,Wales,A Level or Equivalent,0-35,0,120,N,Pass,TMA,110,540
BBB,2013J,433864,M,Scotland,HE Qualification,0-35,0,60,N,Pass,CMA,133.8,755
BBB,2013J,433864,M,Scotland,HE Qualification,0-35,0,60,N,Pass,TMA,98.4,755
BBB,2013J,434397,F,West Midlands Region,A Level or Equivalent,0-35,0,120,N,Pass,CMA,133.8,557
BBB,2013J,434397,F,West Midlands Region,A Level or Equivalent,0-35,0,120,N,Pass,TMA,90.8,557
BBB,2013J,434585,F,East Anglian Region,A Level or Equivalent,0-35,0,90,N,Pass,CMA,133.8,757
BBB,2013J,434585,F,East Anglian Region,A Level or Equivalent,0-35,0,90,N,Pass,TMA,112.6666667,757
BBB,2013J,438068,F,Yorkshire Region,Lower Than A Level,35-55,0,60,N,Distinction,CMA,133.8,619
BBB,2013J,438068,F,Yorkshire Region,Lower Than A Level,35-55,0,60,N,Distinction,TMA,109.1666667,619
BBB,2013J,438551,M,Wales,Lower Than A Level,0-35,0,60,N,Pass,CMA,133.8,660
BBB,2013J,438551,M,Wales,Lower Than A Level,0-35,0,60,N,Pass,TMA,106.1666667,660
BBB,2013J,439182,F,East Anglian Region,A Level or Equivalent,0-35,0,60,N,Pass,CMA,133.8,899
BBB,2013J,439182,F,East Anglian Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,109.1666667,899
BBB,2013J,439294,F,West Midlands Region,Lower Than A Level,0-35,3,60,N,Fail,TMA,18,5
